"","Gene","female","male","total","male_ratio","female_ratio","p_value"
"14706","SEC62",9,15,24,0.625,0.375,1
"14707","SEC63",37,46,83,0.55421686746988,0.44578313253012,1
"14708","SECISBP2",25,39,64,0.609375,0.390625,1
"14709","SECISBP2L",39,60,99,0.606060606060606,0.393939393939394,1
"14710","SECTM1",8,12,20,0.6,0.4,1
"14711","SEH1L",11,9,20,0.45,0.55,1
"14712","SEL1L",24,42,66,0.636363636363636,0.363636363636364,1
"14713","SEL1L2",57,88,145,0.606896551724138,0.393103448275862,1
"14714","SEL1L3",50,80,130,0.615384615384615,0.384615384615385,1
"14715","SELE",39,89,128,0.6953125,0.3046875,1
"14716","SELENBP1",13,30,43,0.697674418604651,0.302325581395349,1
"14717","SELENOF",3,4,7,0.571428571428571,0.428571428571429,1
"14718","SELENOH",0,7,7,1,0,1
"14719","SELENOI",7,17,24,0.708333333333333,0.291666666666667,1
"14720","SELENOK",2,1,3,0.333333333333333,0.666666666666667,1
"14721","SELENOM",4,4,8,0.5,0.5,1
"14722","SELENON",10,20,30,0.666666666666667,0.333333333333333,1
"14723","SELENOO",17,19,36,0.527777777777778,0.472222222222222,1
"14724","SELENOP",19,34,53,0.641509433962264,0.358490566037736,1
"14725","SELENOS",4,3,7,0.428571428571429,0.571428571428571,1
"14726","SELENOT",9,7,16,0.4375,0.5625,1
"14727","SELENOV",9,6,15,0.4,0.6,1
"14728","SELENOW",0,4,4,1,0,1
"14729","SELL",17,39,56,0.696428571428571,0.303571428571429,1
"14730","SELP",79,91,170,0.535294117647059,0.464705882352941,1
"14731","SELPLG",18,31,49,0.63265306122449,0.36734693877551,1
"14732","SEM1",8,9,17,0.529411764705882,0.470588235294118,1
"14733","SEMA3A",54,109,163,0.668711656441718,0.331288343558282,1
"14734","SEMA3B",13,22,35,0.628571428571429,0.371428571428571,1
"14735","SEMA3C",40,67,107,0.626168224299065,0.373831775700935,1
"14736","SEMA3D",68,100,168,0.595238095238095,0.404761904761905,1
"14737","SEMA3E",65,115,180,0.638888888888889,0.361111111111111,1
"14738","SEMA3F",33,51,84,0.607142857142857,0.392857142857143,1
"14739","SEMA3G",22,56,78,0.717948717948718,0.282051282051282,1
"14740","SEMA4A",31,46,77,0.597402597402597,0.402597402597403,1
"14741","SEMA4B",22,25,47,0.531914893617021,0.468085106382979,1
"14742","SEMA4C",39,27,66,0.409090909090909,0.590909090909091,1
"14743","SEMA4D",25,52,77,0.675324675324675,0.324675324675325,1
"14744","SEMA4F",31,51,82,0.621951219512195,0.378048780487805,1
"14745","SEMA4G",25,42,67,0.626865671641791,0.373134328358209,1
"14746","SEMA5A",70,130,200,0.65,0.35,1
"14747","SEMA5B",91,96,187,0.513368983957219,0.486631016042781,1
"14748","SEMA6A",48,42,90,0.466666666666667,0.533333333333333,1
"14749","SEMA6B",28,45,73,0.616438356164384,0.383561643835616,1
"14750","SEMA6C",35,40,75,0.533333333333333,0.466666666666667,1
"14751","SEMA6D",67,119,186,0.639784946236559,0.360215053763441,1
"14752","SEMA7A",20,32,52,0.615384615384615,0.384615384615385,1
"14753","SEMG1",26,57,83,0.686746987951807,0.313253012048193,1
"14754","SEMG2",42,60,102,0.588235294117647,0.411764705882353,1
"14755","SENP1",33,32,65,0.492307692307692,0.507692307692308,1
"14756","SENP2",31,28,59,0.474576271186441,0.525423728813559,1
"14757","SENP3",14,18,32,0.5625,0.4375,1
"14758","SENP5",21,46,67,0.686567164179104,0.313432835820896,1
"14759","SENP6",38,52,90,0.577777777777778,0.422222222222222,1
"14760","SENP7",45,75,120,0.625,0.375,1
"14761","SENP8",7,15,22,0.681818181818182,0.318181818181818,1
"14762","SEPHS1",13,15,28,0.535714285714286,0.464285714285714,1
"14763","SEPHS2",11,21,32,0.65625,0.34375,1
"14764","SEPSECS",11,14,25,0.56,0.44,1
"14765","SEPTIN1",10,18,28,0.642857142857143,0.357142857142857,1
"14766","SEPTIN10",13,29,42,0.69047619047619,0.30952380952381,1
"14767","SEPTIN11",9,23,32,0.71875,0.28125,1
"14768","SEPTIN12",13,29,42,0.69047619047619,0.30952380952381,1
"14769","SEPTIN14",32,49,81,0.604938271604938,0.395061728395062,1
"14770","SEPTIN2",17,19,36,0.527777777777778,0.472222222222222,1
"14771","SEPTIN3",17,17,34,0.5,0.5,1
"14772","SEPTIN4",37,64,101,0.633663366336634,0.366336633663366,1
"14773","SEPTIN5",14,20,34,0.588235294117647,0.411764705882353,1
"14774","SEPTIN6",32,15,47,0.319148936170213,0.680851063829787,1
"14775","SEPTIN7",7,17,24,0.708333333333333,0.291666666666667,1
"14776","SEPTIN7P9",0,1,1,1,0,1
"14777","SEPTIN8",16,11,27,0.407407407407407,0.592592592592593,1
"14778","SEPTIN9",25,18,43,0.418604651162791,0.581395348837209,1
"14779","SERAC1",22,30,52,0.576923076923077,0.423076923076923,1
"14780","SERBP1",14,29,43,0.674418604651163,0.325581395348837,1
"14781","SERF1B",0,1,1,1,0,1
"14782","SERF2",2,5,7,0.714285714285714,0.285714285714286,1
"14783","SERGEF",12,21,33,0.636363636363636,0.363636363636364,1
"14784","SERHL",2,0,2,0,1,1
"14785","SERHL2",3,7,10,0.7,0.3,1
"14786","SERINC1",8,20,28,0.714285714285714,0.285714285714286,1
"14787","SERINC2",9,27,36,0.75,0.25,1
"14788","SERINC3",18,29,47,0.617021276595745,0.382978723404255,1
"14789","SERINC4",13,10,23,0.434782608695652,0.565217391304348,1
"14790","SERINC5",10,19,29,0.655172413793103,0.344827586206897,1
"14791","SERP1",2,3,5,0.6,0.4,1
"14792","SERP2",4,3,7,0.428571428571429,0.571428571428571,1
"14793","SERPINA1",15,34,49,0.693877551020408,0.306122448979592,1
"14794","SERPINA10",28,64,92,0.695652173913043,0.304347826086957,1
"14795","SERPINA11",35,45,80,0.5625,0.4375,1
"14796","SERPINA12",28,45,73,0.616438356164384,0.383561643835616,1
"14797","SERPINA13P",21,44,65,0.676923076923077,0.323076923076923,1
"14798","SERPINA3",27,62,89,0.696629213483146,0.303370786516854,1
"14799","SERPINA4",29,54,83,0.650602409638554,0.349397590361446,1
"14800","SERPINA5",30,48,78,0.615384615384615,0.384615384615385,1
"14801","SERPINA6",26,40,66,0.606060606060606,0.393939393939394,1
"14802","SERPINA7",35,54,89,0.606741573033708,0.393258426966292,1
"14803","SERPINA9",33,60,93,0.645161290322581,0.354838709677419,1
"14804","SERPINB1",8,8,16,0.5,0.5,1
"14805","SERPINB10",25,42,67,0.626865671641791,0.373134328358209,1
"14806","SERPINB11",34,48,82,0.585365853658537,0.414634146341463,1
"14807","SERPINB12",34,43,77,0.558441558441558,0.441558441558442,1
"14808","SERPINB13",27,44,71,0.619718309859155,0.380281690140845,1
"14809","SERPINB2",27,61,88,0.693181818181818,0.306818181818182,1
"14810","SERPINB3",32,84,116,0.724137931034483,0.275862068965517,1
"14811","SERPINB4",34,60,94,0.638297872340426,0.361702127659574,1
"14812","SERPINB5",14,34,48,0.708333333333333,0.291666666666667,1
"14813","SERPINB6",14,22,36,0.611111111111111,0.388888888888889,1
"14814","SERPINB7",29,61,90,0.677777777777778,0.322222222222222,1
"14815","SERPINB8",23,42,65,0.646153846153846,0.353846153846154,1
"14816","SERPINB9",16,28,44,0.636363636363636,0.363636363636364,1
"14817","SERPINC1",24,37,61,0.60655737704918,0.39344262295082,1
"14818","SERPIND1",22,27,49,0.551020408163265,0.448979591836735,1
"14819","SERPINE1",23,35,58,0.603448275862069,0.396551724137931,1
"14820","SERPINE2",23,26,49,0.530612244897959,0.469387755102041,1
"14821","SERPINE3",18,25,43,0.581395348837209,0.418604651162791,1
"14822","SERPINF1",20,21,41,0.51219512195122,0.48780487804878,1
"14823","SERPINF2",22,21,43,0.488372093023256,0.511627906976744,1
"14824","SERPING1",23,38,61,0.622950819672131,0.377049180327869,1
"14825","SERPINH1",17,18,35,0.514285714285714,0.485714285714286,1
"14826","SERPINI1",29,37,66,0.560606060606061,0.439393939393939,1
"14827","SERPINI2",43,70,113,0.619469026548673,0.380530973451327,1
"14828","SERTAD1",11,8,19,0.421052631578947,0.578947368421053,1
"14829","SERTAD2",10,30,40,0.75,0.25,1
"14830","SERTAD3",6,14,20,0.7,0.3,1
"14831","SERTAD4",19,34,53,0.641509433962264,0.358490566037736,1
"14832","SERTM1",4,19,23,0.826086956521739,0.173913043478261,1
"14833","SESN1",14,26,40,0.65,0.35,1
"14834","SESN2",23,29,52,0.557692307692308,0.442307692307692,1
"14835","SESN3",25,32,57,0.56140350877193,0.43859649122807,1
"14836","SESTD1",35,56,91,0.615384615384615,0.384615384615385,1
"14837","SET",10,14,24,0.583333333333333,0.416666666666667,1
"14838","SETBP1",104,177,281,0.629893238434164,0.370106761565836,1
"14839","SETD1A",64,102,166,0.614457831325301,0.385542168674699,1
"14840","SETD1B",2,8,10,0.8,0.2,1
"14841","SETD2",138,190,328,0.579268292682927,0.420731707317073,1
"14842","SETD3",27,30,57,0.526315789473684,0.473684210526316,1
"14843","SETD4",11,28,39,0.717948717948718,0.282051282051282,1
"14844","SETD5",54,77,131,0.587786259541985,0.412213740458015,1
"14845","SETD6",9,16,25,0.64,0.36,1
"14846","SETD7",9,23,32,0.71875,0.28125,1
"14847","SETD9",2,14,16,0.875,0.125,1
"14848","SETDB1",64,62,126,0.492063492063492,0.507936507936508,1
"14849","SETDB2",30,31,61,0.508196721311475,0.491803278688525,1
"14850","SETMAR",16,24,40,0.6,0.4,0.77
"14851","SETX",110,141,251,0.561752988047809,0.438247011952191,1
"14852","SEZ6",30,54,84,0.642857142857143,0.357142857142857,1
"14853","SEZ6L",73,147,220,0.668181818181818,0.331818181818182,1
"14854","SEZ6L2",43,75,118,0.635593220338983,0.364406779661017,1
"14855","SF1",35,55,90,0.611111111111111,0.388888888888889,1
"14856","SF3A1",29,32,61,0.524590163934426,0.475409836065574,1
"14857","SF3A2",14,14,28,0.5,0.5,1
"14858","SF3A3",10,32,42,0.761904761904762,0.238095238095238,1
"14859","SF3B1",73,117,190,0.615789473684211,0.384210526315789,1
"14860","SF3B2",38,52,90,0.577777777777778,0.422222222222222,1
"14861","SF3B3",43,56,99,0.565656565656566,0.434343434343434,1
"14862","SF3B4",22,26,48,0.541666666666667,0.458333333333333,1
"14863","SF3B5",2,4,6,0.666666666666667,0.333333333333333,1
"14864","SF3B6",1,7,8,0.875,0.125,1
"14865","SFI1",33,60,93,0.645161290322581,0.354838709677419,1
"14866","SFMBT1",31,29,60,0.483333333333333,0.516666666666667,1
"14867","SFMBT2",63,105,168,0.625,0.375,1
"14868","SFN",12,8,20,0.4,0.6,1
"14869","SFPQ",26,31,57,0.543859649122807,0.456140350877193,1
"14870","SFR1",5,6,11,0.545454545454545,0.454545454545455,1
"14871","SFRP1",8,17,25,0.68,0.32,1
"14872","SFRP2",7,32,39,0.82051282051282,0.179487179487179,1
"14873","SFRP4",24,45,69,0.652173913043478,0.347826086956522,1
"14874","SFRP5",12,5,17,0.294117647058824,0.705882352941177,1
"14875","SFSWAP",30,51,81,0.62962962962963,0.37037037037037,1
"14876","SFT2D1",4,7,11,0.636363636363636,0.363636363636364,1
"14877","SFT2D2",5,11,16,0.6875,0.3125,1
"14878","SFTA2",0,8,8,1,0,1
"14879","SFTA3",4,13,17,0.764705882352941,0.235294117647059,1
"14880","SFTPA1",9,21,30,0.7,0.3,1
"14881","SFTPA2",14,28,42,0.666666666666667,0.333333333333333,1
"14882","SFTPB",20,22,42,0.523809523809524,0.476190476190476,1
"14883","SFTPC",9,6,15,0.4,0.6,1
"14884","SFTPD",17,35,52,0.673076923076923,0.326923076923077,1
"14885","SFXN1",13,21,34,0.617647058823529,0.382352941176471,1
"14886","SFXN2",8,20,28,0.714285714285714,0.285714285714286,1
"14887","SFXN3",5,17,22,0.772727272727273,0.227272727272727,1
"14888","SFXN4",12,18,30,0.6,0.4,1
"14889","SFXN5",15,13,28,0.464285714285714,0.535714285714286,1
"14890","SGCA",15,29,44,0.659090909090909,0.340909090909091,1
"14891","SGCB",7,21,28,0.75,0.25,1
"14892","SGCD",21,23,44,0.522727272727273,0.477272727272727,1
"14893","SGCE",21,33,54,0.611111111111111,0.388888888888889,1
"14894","SGCG",16,23,39,0.58974358974359,0.41025641025641,1
"14895","SGCZ",52,67,119,0.563025210084034,0.436974789915966,1
"14896","SGF29",6,14,20,0.7,0.3,1
"14897","SGIP1",60,99,159,0.622641509433962,0.377358490566038,1
"14898","SGK1",30,43,73,0.589041095890411,0.410958904109589,1
"14899","SGK2",24,53,77,0.688311688311688,0.311688311688312,1
"14900","SGK3",8,32,40,0.8,0.2,1
"14901","SGMS1",24,47,71,0.661971830985915,0.338028169014085,1
"14902","SGMS2",10,23,33,0.696969696969697,0.303030303030303,1
"14903","SGO1",31,42,73,0.575342465753425,0.424657534246575,1
"14904","SGO2",53,68,121,0.56198347107438,0.43801652892562,1
"14905","SGPL1",10,31,41,0.75609756097561,0.24390243902439,1
"14906","SGPP1",12,29,41,0.707317073170732,0.292682926829268,1
"14907","SGPP2",11,22,33,0.666666666666667,0.333333333333333,1
"14908","SGSH",7,20,27,0.740740740740741,0.259259259259259,1
"14909","SGSM1",47,87,134,0.649253731343284,0.350746268656716,1
"14910","SGSM2",22,35,57,0.614035087719298,0.385964912280702,1
"14911","SGSM3",21,31,52,0.596153846153846,0.403846153846154,1
"14912","SGTA",6,14,20,0.7,0.3,1
"14913","SGTB",7,18,25,0.72,0.28,1
"14914","SH2B1",31,41,72,0.569444444444444,0.430555555555556,1
"14915","SH2B2",15,20,35,0.571428571428571,0.428571428571429,1
"14916","SH2B3",11,18,29,0.620689655172414,0.379310344827586,1
"14917","SH2D1A",16,9,25,0.36,0.64,1
"14918","SH2D1B",9,14,23,0.608695652173913,0.391304347826087,1
"14919","SH2D2A",14,29,43,0.674418604651163,0.325581395348837,1
"14920","SH2D3A",16,33,49,0.673469387755102,0.326530612244898,1
"14921","SH2D3C",29,56,85,0.658823529411765,0.341176470588235,1
"14922","SH2D4A",18,21,39,0.538461538461538,0.461538461538462,1
"14923","SH2D4B",14,27,41,0.658536585365854,0.341463414634146,1
"14924","SH2D5",10,24,34,0.705882352941177,0.294117647058824,1
"14925","SH2D6",2,17,19,0.894736842105263,0.105263157894737,1
"14926","SH2D7",6,20,26,0.769230769230769,0.230769230769231,1
"14927","SH3BGR",6,6,12,0.5,0.5,1
"14928","SH3BGRL",6,5,11,0.454545454545455,0.545454545454545,1
"14929","SH3BGRL2",4,11,15,0.733333333333333,0.266666666666667,1
"14930","SH3BGRL3",3,1,4,0.25,0.75,1
"14931","SH3BP1",5,5,10,0.5,0.5,1
"14932","SH3BP2",30,26,56,0.464285714285714,0.535714285714286,1
"14933","SH3BP4",43,69,112,0.616071428571429,0.383928571428571,1
"14934","SH3BP5",10,14,24,0.583333333333333,0.416666666666667,1
"14935","SH3BP5L",16,30,46,0.652173913043478,0.347826086956522,1
"14936","SH3D19",26,31,57,0.543859649122807,0.456140350877193,1
"14937","SH3D21",13,13,26,0.5,0.5,1
"14938","SH3GL1",12,22,34,0.647058823529412,0.352941176470588,1
"14939","SH3GL2",19,43,62,0.693548387096774,0.306451612903226,1
"14940","SH3GL3",29,47,76,0.618421052631579,0.381578947368421,1
"14941","SH3GLB1",8,17,25,0.68,0.32,1
"14942","SH3GLB2",13,12,25,0.48,0.52,1
"14943","SH3KBP1",49,32,81,0.395061728395062,0.604938271604938,1
"14944","SH3PXD2A",56,53,109,0.486238532110092,0.513761467889908,1
"14945","SH3PXD2B",28,50,78,0.641025641025641,0.358974358974359,1
"14946","SH3RF1",33,47,80,0.5875,0.4125,1
"14947","SH3RF2",33,81,114,0.710526315789474,0.289473684210526,1
"14948","SH3RF3",20,38,58,0.655172413793103,0.344827586206897,1
"14949","SH3TC1",53,60,113,0.530973451327434,0.469026548672566,1
"14950","SH3TC2",48,73,121,0.603305785123967,0.396694214876033,1
"14951","SH3YL1",13,19,32,0.59375,0.40625,1
"14952","SHANK1",94,134,228,0.587719298245614,0.412280701754386,0.44
"14953","SHANK2",71,145,216,0.671296296296296,0.328703703703704,0.21
"14954","SHANK3",21,60,81,0.740740740740741,0.259259259259259,0.14
"14955","SHARPIN",8,11,19,0.578947368421053,0.421052631578947,0.77
"14956","SHB",15,22,37,0.594594594594595,0.405405405405405,1
"14957","SHBG",12,29,41,0.707317073170732,0.292682926829268,1
"14958","SHC1",42,34,76,0.447368421052632,0.552631578947368,1
"14959","SHC2",13,26,39,0.666666666666667,0.333333333333333,1
"14960","SHC3",17,50,67,0.746268656716418,0.253731343283582,1
"14961","SHC4",23,37,60,0.616666666666667,0.383333333333333,1
"14962","SHCBP1",17,26,43,0.604651162790698,0.395348837209302,1
"14963","SHCBP1L",34,48,82,0.585365853658537,0.414634146341463,1
"14964","SHD",12,21,33,0.636363636363636,0.363636363636364,1
"14965","SHE",15,32,47,0.680851063829787,0.319148936170213,1
"14966","SHF",9,20,29,0.689655172413793,0.310344827586207,1
"14967","SHFL",6,10,16,0.625,0.375,1
"14968","SHH",13,26,39,0.666666666666667,0.333333333333333,1
"14969","SHISA2",13,19,32,0.59375,0.40625,1
"14970","SHISA3",11,15,26,0.576923076923077,0.423076923076923,1
"14971","SHISA4",6,7,13,0.538461538461538,0.461538461538462,1
"14972","SHISA5",7,9,16,0.5625,0.4375,1
"14973","SHISA6",0,4,4,1,0,1
"14974","SHISA7",0,1,1,1,0,1
"14975","SHISA9",0,1,1,1,0,1
"14976","SHISAL1",13,21,34,0.617647058823529,0.382352941176471,1
"14977","SHISAL2A",5,8,13,0.615384615384615,0.384615384615385,1
"14978","SHKBP1",30,35,65,0.538461538461538,0.461538461538462,1
"14979","SHLD1",7,17,24,0.708333333333333,0.291666666666667,1
"14980","SHLD2",24,24,48,0.5,0.5,1
"14981","SHLD2P1",0,1,1,1,0,1
"14982","SHMT1",14,18,32,0.5625,0.4375,1
"14983","SHMT2",26,17,43,0.395348837209302,0.604651162790698,1
"14984","SHOC1",43,81,124,0.653225806451613,0.346774193548387,1
"14985","SHOC2",15,32,47,0.680851063829787,0.319148936170213,1
"14986","SHOX",20,48,68,0.705882352941177,0.294117647058824,1
"14987","SHOX2",15,35,50,0.7,0.3,1
"14988","SHPK",17,12,29,0.413793103448276,0.586206896551724,1
"14989","SHPRH",72,125,197,0.634517766497462,0.365482233502538,1
"14990","SHQ1",18,23,41,0.560975609756098,0.439024390243902,1
"14991","SHROOM1",15,28,43,0.651162790697674,0.348837209302326,1
"14992","SHROOM2",77,40,117,0.341880341880342,0.658119658119658,1
"14993","SHROOM3",80,126,206,0.611650485436893,0.388349514563107,1
"14994","SHROOM4",90,60,150,0.4,0.6,1
"14995","SHTN1",16,34,50,0.68,0.32,1
"14996","SI",179,355,534,0.664794007490637,0.335205992509363,1
"14997","SIAE",14,18,32,0.5625,0.4375,1
"14998","SIAH1",5,14,19,0.736842105263158,0.263157894736842,1
"14999","SIAH1P1",2,3,5,0.6,0.4,1
"15000","SIAH2",11,29,40,0.725,0.275,1
"15001","SIAH3",13,32,45,0.711111111111111,0.288888888888889,1
"15002","SIDT1",43,51,94,0.542553191489362,0.457446808510638,1
"15003","SIDT2",30,32,62,0.516129032258065,0.483870967741935,1
"15004","SIGIRR",9,18,27,0.666666666666667,0.333333333333333,1
"15005","SIGLEC1",63,130,193,0.673575129533679,0.326424870466321,1
"15006","SIGLEC10",52,89,141,0.631205673758865,0.368794326241135,1
"15007","SIGLEC11",31,58,89,0.651685393258427,0.348314606741573,1
"15008","SIGLEC12",45,76,121,0.628099173553719,0.371900826446281,1
"15009","SIGLEC14",17,46,63,0.73015873015873,0.26984126984127,1
"15010","SIGLEC15",7,8,15,0.533333333333333,0.466666666666667,1
"15011","SIGLEC5",29,65,94,0.691489361702128,0.308510638297872,1
"15012","SIGLEC6",32,77,109,0.706422018348624,0.293577981651376,1
"15013","SIGLEC7",31,55,86,0.63953488372093,0.36046511627907,1
"15014","SIGLEC8",50,78,128,0.609375,0.390625,1
"15015","SIGLEC9",26,73,99,0.737373737373737,0.262626262626263,1
"15016","SIGLECL1",19,41,60,0.683333333333333,0.316666666666667,1
"15017","SIGMAR1",3,5,8,0.625,0.375,0.77
"15018","SIK2",24,45,69,0.652173913043478,0.347826086956522,1
"15019","SIK3",29,68,97,0.701030927835051,0.298969072164948,1
"15020","SIKE1",10,5,15,0.333333333333333,0.666666666666667,1
"15021","SIL1",18,13,31,0.419354838709677,0.580645161290323,1
"15022","SIM1",59,116,175,0.662857142857143,0.337142857142857,1
"15023","SIM2",22,25,47,0.531914893617021,0.468085106382979,1
"15024","SIMC1",26,40,66,0.606060606060606,0.393939393939394,1
"15025","SIN3A",50,93,143,0.65034965034965,0.34965034965035,1
"15026","SIN3B",35,47,82,0.573170731707317,0.426829268292683,1
"15027","SINHCAF",13,11,24,0.458333333333333,0.541666666666667,1
"15028","SIPA1",23,37,60,0.616666666666667,0.383333333333333,1
"15029","SIPA1L1",97,142,239,0.594142259414226,0.405857740585774,1
"15030","SIPA1L2",92,145,237,0.611814345991561,0.388185654008439,1
"15031","SIPA1L3",66,115,181,0.635359116022099,0.364640883977901,1
"15032","SIRPA",23,24,47,0.51063829787234,0.48936170212766,1
"15033","SIRPB1",37,67,104,0.644230769230769,0.355769230769231,1
"15034","SIRPB2",11,22,33,0.666666666666667,0.333333333333333,1
"15035","SIRPD",10,32,42,0.761904761904762,0.238095238095238,1
"15036","SIRPG",25,67,92,0.728260869565217,0.271739130434783,1
"15037","SIRT1",20,33,53,0.622641509433962,0.377358490566038,1
"15038","SIRT2",10,15,25,0.6,0.4,1
"15039","SIRT3",10,13,23,0.565217391304348,0.434782608695652,1
"15040","SIRT4",11,21,32,0.65625,0.34375,1
"15041","SIRT5",9,13,22,0.590909090909091,0.409090909090909,1
"15042","SIRT6",8,8,16,0.5,0.5,1
"15043","SIRT7",15,18,33,0.545454545454545,0.454545454545455,1
"15044","SIT1",13,5,18,0.277777777777778,0.722222222222222,1
"15045","SIVA1",3,7,10,0.7,0.3,1
"15046","SIX1",11,14,25,0.56,0.44,1
"15047","SIX2",16,21,37,0.567567567567568,0.432432432432432,1
"15048","SIX3",9,18,27,0.666666666666667,0.333333333333333,1
"15049","SIX4",27,56,83,0.674698795180723,0.325301204819277,1
"15050","SIX5",16,14,30,0.466666666666667,0.533333333333333,1
"15051","SIX6",12,25,37,0.675675675675676,0.324324324324324,1
"15052","SKA1",5,11,16,0.6875,0.3125,1
"15053","SKA2",3,3,6,0.5,0.5,1
"15054","SKA2P1",0,2,2,1,0,1
"15055","SKA3",20,21,41,0.51219512195122,0.48780487804878,1
"15056","SKAP1",31,38,69,0.550724637681159,0.449275362318841,1
"15057","SKAP2",9,35,44,0.795454545454545,0.204545454545455,1
"15058","SKI",17,14,31,0.451612903225806,0.548387096774194,1
"15059","SKIDA1",21,34,55,0.618181818181818,0.381818181818182,1
"15060","SKIL",17,40,57,0.701754385964912,0.298245614035088,1
"15061","SKIV2L",42,58,100,0.58,0.42,1
"15062","SKOR1",19,27,46,0.58695652173913,0.41304347826087,1
"15063","SKP1",8,8,16,0.5,0.5,1
"15064","SKP2",7,25,32,0.78125,0.21875,1
"15065","SLA",20,24,44,0.545454545454545,0.454545454545455,1
"15066","SLA2",8,16,24,0.666666666666667,0.333333333333333,1
"15067","SLAIN1",12,25,37,0.675675675675676,0.324324324324324,1
"15068","SLAIN2",14,27,41,0.658536585365854,0.341463414634146,1
"15069","SLAMF1",21,37,58,0.637931034482759,0.362068965517241,1
"15070","SLAMF6",25,37,62,0.596774193548387,0.403225806451613,1
"15071","SLAMF7",16,30,46,0.652173913043478,0.347826086956522,1
"15072","SLAMF8",16,39,55,0.709090909090909,0.290909090909091,1
"15073","SLAMF9",20,36,56,0.642857142857143,0.357142857142857,1
"15074","SLBP",9,7,16,0.4375,0.5625,1
"15075","SLC10A1",6,20,26,0.769230769230769,0.230769230769231,1
"15076","SLC10A2",38,63,101,0.623762376237624,0.376237623762376,1
"15077","SLC10A3",23,15,38,0.394736842105263,0.605263157894737,1
"15078","SLC10A4",21,16,37,0.432432432432432,0.567567567567568,1
"15079","SLC10A5",19,23,42,0.547619047619048,0.452380952380952,1
"15080","SLC10A6",14,34,48,0.708333333333333,0.291666666666667,1
"15081","SLC10A7",8,31,39,0.794871794871795,0.205128205128205,1
"15082","SLC11A1",27,39,66,0.590909090909091,0.409090909090909,1
"15083","SLC11A2",17,17,34,0.5,0.5,1
"15084","SLC12A1",46,119,165,0.721212121212121,0.278787878787879,1
"15085","SLC12A2",35,76,111,0.684684684684685,0.315315315315315,1
"15086","SLC12A3",39,63,102,0.617647058823529,0.382352941176471,1
"15087","SLC12A4",29,46,75,0.613333333333333,0.386666666666667,1
"15088","SLC12A5",78,148,226,0.654867256637168,0.345132743362832,1
"15089","SLC12A6",50,68,118,0.576271186440678,0.423728813559322,1
"15090","SLC12A7",50,76,126,0.603174603174603,0.396825396825397,1
"15091","SLC12A8",24,39,63,0.619047619047619,0.380952380952381,1
"15092","SLC12A9",42,55,97,0.56701030927835,0.43298969072165,1
"15093","SLC13A1",39,85,124,0.685483870967742,0.314516129032258,1
"15094","SLC13A2",25,39,64,0.609375,0.390625,1
"15095","SLC13A3",26,63,89,0.707865168539326,0.292134831460674,1
"15096","SLC13A4",20,51,71,0.71830985915493,0.28169014084507,1
"15097","SLC13A5",18,39,57,0.684210526315789,0.315789473684211,1
"15098","SLC14A1",18,44,62,0.709677419354839,0.290322580645161,1
"15099","SLC14A2",58,80,138,0.579710144927536,0.420289855072464,1
"15100","SLC15A1",23,61,84,0.726190476190476,0.273809523809524,1
"15101","SLC15A2",39,103,142,0.725352112676056,0.274647887323944,1
"15102","SLC15A3",13,22,35,0.628571428571429,0.371428571428571,1
"15103","SLC15A4",10,32,42,0.761904761904762,0.238095238095238,1
"15104","SLC16A1",32,35,67,0.522388059701492,0.477611940298507,1
"15105","SLC16A10",19,33,52,0.634615384615385,0.365384615384615,1
"15106","SLC16A11",10,3,13,0.230769230769231,0.769230769230769,1
"15107","SLC16A12",22,32,54,0.592592592592593,0.407407407407407,1
"15108","SLC16A13",13,16,29,0.551724137931034,0.448275862068966,1
"15109","SLC16A14",29,50,79,0.632911392405063,0.367088607594937,1
"15110","SLC16A2",19,15,34,0.441176470588235,0.558823529411765,1
"15111","SLC16A3",7,15,22,0.681818181818182,0.318181818181818,1
"15112","SLC16A4",10,20,30,0.666666666666667,0.333333333333333,1
"15113","SLC16A5",20,20,40,0.5,0.5,1
"15114","SLC16A6",22,34,56,0.607142857142857,0.392857142857143,1
"15115","SLC16A7",32,36,68,0.529411764705882,0.470588235294118,1
"15116","SLC16A8",5,15,20,0.75,0.25,1
"15117","SLC16A9",24,47,71,0.661971830985915,0.338028169014085,1
"15118","SLC17A1",24,46,70,0.657142857142857,0.342857142857143,1
"15119","SLC17A2",25,42,67,0.626865671641791,0.373134328358209,1
"15120","SLC17A3",30,53,83,0.63855421686747,0.36144578313253,1
"15121","SLC17A4",25,52,77,0.675324675324675,0.324675324675325,1
"15122","SLC17A5",20,31,51,0.607843137254902,0.392156862745098,1
"15123","SLC17A6",49,133,182,0.730769230769231,0.269230769230769,1
"15124","SLC17A7",24,38,62,0.612903225806452,0.387096774193548,1
"15125","SLC17A8",49,76,125,0.608,0.392,1
"15126","SLC17A9",22,35,57,0.614035087719298,0.385964912280702,1
"15127","SLC18A1",28,46,74,0.621621621621622,0.378378378378378,1
"15128","SLC18A2",26,45,71,0.633802816901408,0.366197183098592,1
"15129","SLC18A3",35,52,87,0.597701149425287,0.402298850574713,1
"15130","SLC18B1",9,25,34,0.735294117647059,0.264705882352941,1
"15131","SLC19A1",16,25,41,0.609756097560976,0.390243902439024,1
"15132","SLC19A2",21,27,48,0.5625,0.4375,1
